country_code,country_name,year,barley_export_qty_t,barley_export_value_ths_usd,butter_of_cow_milk_export_qty_t,butter_of_cow_milk_export_value_ths_usd,cattle_export_qty_an,cattle_export_value_ths_usd,cheese_from_milk_of_sheep_export_qty_t,cheese_from_milk_of_sheep_export_value_ths_usd,cheese_from_whole_cow_milk_export_qty_t,cheese_from_whole_cow_milk_export_value_ths_usd,chickens_export_qty_ths_an,chickens_export_value_ths_usd,cream_fresh_export_qty_t,cream_fresh_export_value_ths_usd,crops_and_livestock_products_export_value_ths_usd,dairy_products_export_qty_t,dairy_products_export_value_ths_usd,eggs_liquid_export_qty_t,eggs_liquid_export_value_ths_usd,goats_export_qty_an,goats_export_value_ths_usd,hen_eggs_in_shell_fresh_export_qty_t,hen_eggs_in_shell_fresh_export_value_ths_usd,meat_of_cattle_boneless_export_qty_t,meat_of_cattle_boneless_export_value_ths_usd,meat_of_cattle_with_the_bone_export_qty_t,meat_of_cattle_with_the_bone_export_value_ths_usd,meat_of_chickens_export_qty_t,meat_of_chickens_export_value_ths_usd,meat_of_goat_export_qty_t,meat_of_goat_export_value_ths_usd,meat_of_pig_boneless_export_qty_t,meat_of_pig_boneless_export_value_ths_usd,meat_of_pig_with_the_bone_export_qty_t,meat_of_pig_with_the_bone_export_value_ths_usd,meat_of_sheep_export_qty_t,meat_of_sheep_export_value_ths_usd,oats_export_qty_t,oats_export_value_ths_usd,oats_rolled_export_qty_t,oats_rolled_export_value_ths_usd,other_vegetables_fresh_export_qty_t,other_vegetables_fresh_export_value_ths_usd,potatoes_export_qty_t,potatoes_export_value_ths_usd,raw_milk_of_cattle_export_qty_t,raw_milk_of_cattle_export_value_ths_usd,sheep_export_qty_an,sheep_export_value_ths_usd,skim_milk_and_whey_powder_export_qty_t,skim_milk_and_whey_powder_export_value_ths_usd,skim_milk_condensed_export_qty_t,skim_milk_condensed_export_value_ths_usd,skim_milk_of_cows_export_qty_t,skim_milk_of_cows_export_value_ths_usd,swine_per_pigs_export_qty_an,swine_per_pigs_export_value_ths_usd,vegetable_products_export_qty_t,vegetable_products_export_value_ths_usd,vegetables_frozen_export_qty_t,vegetables_frozen_export_value_ths_usd,wheat_export_qty_t,wheat_export_value_ths_usd,whole_milk_condensed_export_qty_t,whole_milk_condensed_export_value_ths_usd,whole_milk_powder_export_qty_t,whole_milk_powder_export_value_ths_usd,wool_degreased_or_carbonized_export_qty_t,wool_degreased_or_carbonized_export_value_ths_usd,wool_hair_waste_export_qty_t,wool_hair_waste_export_value_ths_usd,wool_shoddy_export_qty_t,wool_shoddy_export_value_ths_usd
276,Germany,2003,3179001.0,416009.0,84079.0,227845.0,727790.0,290111.0,1382.0,7153.0,647258.0,2092098.0,87441.0,139530.0,115469.0,201735.0,32804745.0,69390.0,60716.0,10516.0,18987.0,154.0,35.0,60899.0,97312.0,176458.0,539957.0,198301.0,593138.0,187649.0,362764.0,10.0,72.0,250045.0,551501.0,303666.0,532652.0,6503.0,39576.0,30397.0,5273.0,27278.0,12484.0,16128.0,19724.0,1337116.0,143921.0,1637436.0,688747.0,93074.0,6267.0,249723.0,543512.0,,,364655.0,90213.0,813455.0,80649.0,2836.0,9498.0,82650.0,73445.0,4473168.0,676590.0,11991.0,22443.0,45230.0,134256.0,5615.0,20909.0,4943.0,9349.0,,
276,Germany,2004,910528.0,144968.0,84444.0,277021.0,831802.0,372571.0,1295.0,7348.0,686451.0,2416973.0,111604.0,196820.0,151319.0,281595.0,39179921.0,156350.0,152902.0,8576.0,17189.0,154.0,49.0,63044.0,97568.0,163821.0,658660.0,210295.0,697172.0,163481.0,331999.0,5.0,64.0,310817.0,798196.0,312228.0,627260.0,4999.0,32182.0,35691.0,6450.0,29771.0,14894.0,16828.0,21804.0,1320537.0,177613.0,2040264.0,920421.0,74705.0,6280.0,244887.0,581224.0,,,402160.0,116045.0,829507.0,101269.0,2879.0,10671.0,64316.0,76511.0,3926949.0,709311.0,11619.0,23845.0,64537.0,202636.0,5763.0,21868.0,4547.0,10465.0,,
276,Germany,2005,2928969.0,403279.0,82278.0,273907.0,657746.0,313309.0,660.0,3530.0,697196.0,2442520.0,121914.0,215559.0,144412.0,255129.0,42414798.0,131382.0,127229.0,8396.0,14684.0,76.0,41.0,95836.0,130540.0,145170.0,700371.0,169330.0,631035.0,166775.0,342940.0,3.0,50.0,412699.0,1118492.0,356922.0,748783.0,5469.0,37961.0,81657.0,13036.0,34379.0,15703.0,22608.0,29762.0,1281175.0,147311.0,1789040.0,792852.0,117498.0,10172.0,208845.0,512566.0,,,329728.0,97408.0,1106904.0,132009.0,3157.0,11603.0,51133.0,59525.0,4627031.0,714513.0,2999.0,9535.0,64071.0,202782.0,4231.0,17858.0,2554.0,6990.0,,
276,Germany,2006,1971041.0,287841.0,78635.0,253115.0,587502.0,344733.0,1063.0,5429.0,808178.0,2835146.0,127277.0,212386.0,143283.0,247101.0,47297524.0,115697.0,126293.0,9792.0,18274.0,12.0,5.0,92370.0,139688.0,157708.0,843479.0,186223.0,745250.0,176111.0,352643.0,36.0,218.0,486937.0,1407433.0,373272.0,854342.0,7628.0,48246.0,52012.0,9934.0,37364.0,19214.0,24935.0,30882.0,1466216.0,215434.0,1870617.0,829489.0,66479.0,6262.0,147538.0,374338.0,,,307907.0,99177.0,1152127.0,125966.0,3917.0,15210.0,69841.0,77516.0,6105950.0,1006108.0,3434.0,11625.0,56204.0,179514.0,6936.0,24839.0,1990.0,5152.0,,
276,Germany,2007,2782756.0,664741.0,93625.0,403295.0,539608.0,328702.0,279.0,2217.0,888158.0,3704866.0,131773.0,286360.0,165099.0,361109.0,57434805.0,126935.0,199189.0,13306.0,27265.0,0.0,0.0,91023.0,167604.0,156934.0,942680.0,178110.0,718417.0,211631.0,463450.0,13.0,251.0,631358.0,1896083.0,423527.0,953109.0,7958.0,56554.0,31654.0,9350.0,43615.0,28991.0,31859.0,40318.0,1542572.0,294970.0,1793120.0,1019885.0,47953.0,5377.0,194878.0,749925.0,,,291117.0,128360.0,1301797.0,129020.0,4901.0,19863.0,63435.0,81505.0,4646043.0,1168131.0,3952.0,13249.0,47804.0,204416.0,4663.0,21954.0,1961.0,6213.0,,
276,Germany,2008,1663109.0,495149.0,98794.0,454345.0,491725.0,287218.0,396.0,3905.0,903976.0,4384945.0,135820.0,340690.0,173566.0,383302.0,70766143.0,122705.0,148055.0,13540.0,35129.0,309.0,162.0,104285.0,215910.0,162578.0,1164632.0,213241.0,971781.0,206392.0,500982.0,14.0,375.0,752476.0,2570108.0,529426.0,1387450.0,9446.0,74887.0,33741.0,12005.0,55770.0,45504.0,32391.0,42593.0,1396583.0,266273.0,1897407.0,1168329.0,48795.0,5555.0,183785.0,643628.0,,,351376.0,144192.0,1665380.0,219870.0,4513.0,23412.0,71951.0,111542.0,7037573.0,2534299.0,3150.0,15236.0,58928.0,271736.0,4060.0,19312.0,2086.0,6495.0,,
276,Germany,2009,1176330.0,211075.0,91626.0,338391.0,587985.0,303740.0,668.0,6083.0,948684.0,3597180.0,186958.0,401749.0,180453.0,335220.0,63478576.0,91642.0,85940.0,14869.0,35487.0,25.0,5.0,106319.0,230307.0,166055.0,1030857.0,232350.0,927486.0,251493.0,568124.0,7.0,208.0,835266.0,2577677.0,604847.0,1402292.0,8728.0,65292.0,28491.0,6329.0,57397.0,40782.0,30476.0,34279.0,1675535.0,265869.0,2016636.0,956203.0,61045.0,6856.0,192471.0,461114.0,,,338560.0,105379.0,2484619.0,307655.0,4131.0,20204.0,75324.0,117930.0,9687782.0,2203495.0,17654.0,39156.0,53626.0,160424.0,3364.0,11545.0,1279.0,3668.0,,
276,Germany,2010,1688625.0,334150.0,112361.0,515167.0,635483.0,332000.0,699.0,5935.0,1008251.0,3988695.0,218892.0,467332.0,180293.0,383749.0,66610074.0,62126.0,80739.0,13694.0,32115.0,58.0,20.0,115106.0,228822.0,191654.0,1102316.0,211568.0,835799.0,269292.0,583023.0,9.0,243.0,973191.0,2766618.0,571337.0,1290877.0,8020.0,69666.0,30555.0,6123.0,70533.0,42901.0,34912.0,41865.0,1592520.0,306905.0,2062102.0,1059802.0,44703.0,4935.0,222054.0,621864.0,,,325951.0,113097.0,2414878.0,265024.0,4706.0,21652.0,70066.0,97565.0,8915328.0,1967475.0,20463.0,42263.0,78905.0,195476.0,3867.0,10567.0,1077.0,2940.0,,
276,Germany,2011,2255672.0,642861.0,107695.0,614075.0,662683.0,414555.0,5318.0,38662.0,1048632.0,4695330.0,254984.0,653473.0,172480.0,432328.0,80126448.0,45383.0,75577.0,15578.0,36460.0,386.0,288.0,138558.0,243162.0,134468.0,994851.0,247113.0,1252605.0,287543.0,695142.0,16.0,369.0,1056470.0,3352817.0,645499.0,1574046.0,7093.0,79376.0,39415.0,13060.0,75156.0,62731.0,36033.0,45502.0,1596295.0,402628.0,2062410.0,1195006.0,40149.0,5005.0,294757.0,945849.0,,,383087.0,143558.0,2747865.0,315241.0,4700.0,23775.0,66907.0,99235.0,6168890.0,1981035.0,22934.0,52926.0,61007.0,247725.0,4447.0,14850.0,894.0,4246.0,,
276,Germany,2012,1534747.0,447989.0,103584.0,439946.0,620524.0,314412.0,0.0,0.0,1045981.0,4208264.0,290584.0,699378.0,173489.0,347876.0,79070692.0,85425.0,84923.0,18064.0,50695.0,246.0,106.0,135768.0,292076.0,133005.0,970105.0,206989.0,1028178.0,321797.0,742149.0,11.0,317.0,740540.0,2392948.0,953126.0,2614206.0,6660.0,62777.0,36568.0,12291.0,84042.0,68682.0,42069.0,54649.0,1972914.0,335923.0,1907390.0,964858.0,50510.0,6980.0,283020.0,839028.0,,,376276.0,127000.0,3470900.0,486099.0,4705.0,21925.0,69548.0,90990.0,6993096.0,2224044.0,23596.0,52897.0,54005.0,213367.0,4371.0,14436.0,737.0,3149.0,,
276,Germany,2013,2851292.0,823681.0,124677.0,613333.0,627805.0,288566.0,0.0,0.0,1073432.0,4781410.0,270858.0,698650.0,181492.0,439781.0,83749572.0,94937.0,127512.0,16204.0,39877.0,446.0,324.0,121655.0,264990.0,132865.0,992367.0,176656.0,884511.0,319314.0,767731.0,18.0,400.0,799907.0,2716608.0,925928.0,2571297.0,7313.0,64000.0,45800.0,14904.0,101354.0,87963.0,37407.0,55525.0,2195131.0,540518.0,1792623.0,1108248.0,20712.0,2676.0,286749.0,1091698.0,,,381332.0,159544.0,3216293.0,459629.0,4679.0,25654.0,64905.0,92304.0,8223838.0,2676082.0,23571.0,57308.0,58292.0,278560.0,4744.0,17196.0,485.0,2576.0,,
276,Germany,2014,957242.71,234592.0,132345.1,625682.0,758846.0,363097.0,,,1082265.15,4749735.0,262670.0,652803.0,181012.16,435122.0,84367285.67,75768.27,100605.0,14980.73,36415.0,41.0,20.0,150640.99,307647.0,141228.08,966684.0,187659.6,840038.0,342879.99,802110.0,39.39,484.0,785050.02,2496328.0,968101.8,2544579.0,6225.45,59137.0,46247.94,13862.0,110640.69,91086.0,41347.14,55306.0,1609750.68,335186.0,1993303.82,1191966.0,20746.0,2788.0,332101.69,1262330.0,,,391689.56,147082.0,3512535.0,460370.0,5389.05,29630.0,61729.41,90769.0,10959198.73,3066980.0,29001.16,69781.0,59003.61,294618.0,3428.89,16460.0,631.04,3159.0,532.0,665.0
276,Germany,2015,2778037.56,564668.0,139851.07,495089.0,817369.0,363127.0,,,1084718.24,3455519.0,292094.0,586792.0,159210.66,283193.0,72168613.85,48178.57,55990.0,15124.64,33368.0,258.0,192.0,142278.56,263669.0,130805.23,790228.0,176935.83,678564.0,323529.31,665342.0,21.83,310.0,815658.33,1966353.0,962163.15,2019628.0,6352.27,58020.0,41594.94,10945.0,120344.69,82830.0,37654.04,50239.0,1693080.55,280987.0,2050969.82,889112.0,12612.0,1506.0,358274.47,827006.0,,,397339.54,97151.0,3209888.0,262583.0,6357.04,31742.0,62371.94,76232.0,10815219.21,2427386.0,29464.98,48657.0,69693.28,256232.0,2453.49,13354.0,666.5,2656.0,587.3,604.0
276,Germany,2016,2897982.05,501006.0,132487.97,467104.0,827024.0,348303.0,,,1082544.68,3361817.0,333700.0,609869.0,175545.56,303946.0,73635482.49,50022.43,53583.0,15472.14,32753.0,339.0,241.0,155954.53,274329.0,127712.84,759681.0,173884.32,629737.0,305526.57,623732.0,38.97,495.0,837016.62,2076822.0,1037659.26,2283958.0,5977.0,56839.0,45116.87,12443.0,129759.17,89761.0,34409.3,47880.0,1840717.97,357024.0,2233207.16,888600.0,9839.0,1246.0,357980.97,744359.0,,,349956.73,86647.0,2464606.0,195691.0,7327.6,34367.0,62146.6,73105.0,10170168.06,1935129.0,31376.3,47399.0,65694.18,207353.0,2059.41,11912.0,514.21,2675.0,227.78,224.0
276,Germany,2017,2450511.7,433602.0,128374.26,688034.0,865523.0,430613.0,,,1115882.96,4070574.0,328450.0,654322.0,196965.66,476550.0,79053197.59,57083.4,62238.0,18420.94,44982.0,189.0,94.0,148918.97,292098.0,129074.75,816585.0,157546.5,630072.0,300560.64,629582.0,37.17,538.0,838574.56,2370195.0,999497.66,2444262.0,6710.58,69709.0,36088.79,12059.0,133291.9,94518.0,37932.13,53404.0,1995552.82,393978.0,1813004.64,903578.0,9802.0,1579.0,399075.87,887054.0,,,348568.89,101418.0,2436522.0,228237.0,6822.85,34381.0,58280.26,75152.0,7890970.95,1618934.0,30136.75,55917.0,68520.2,250097.0,1797.97,10252.0,538.41,2558.0,834.55,885.0
276,Germany,2018,1863190.02,377659.0,119190.35,691452.0,841118.0,404480.0,,,1131103.58,4202263.0,312679.0,680352.0,210336.08,574935.0,80494356.55,59061.5,71534.0,17342.54,44980.0,77.0,28.0,134178.43,299577.0,128208.53,876681.0,142084.05,596084.0,290395.78,649072.0,32.16,505.0,866713.09,2290393.0,925368.38,2126435.0,6133.93,66773.0,44532.46,14593.0,143167.53,109269.0,42016.33,56310.0,1923617.62,388404.0,1611315.82,783874.0,8052.0,958.0,409780.54,763293.0,,,364673.83,102353.0,2500287.0,195695.0,6696.94,35858.0,62812.66,84721.0,5228857.18,1159547.0,32281.24,59745.0,64898.96,234932.0,2212.12,12708.0,490.88,2489.0,634.94,700.0
276,Germany,2019,1580571.6,307581.0,137157.53,633853.0,817675.0,335349.0,,,1167201.67,4143603.0,296964.0,588261.0,210853.51,470308.0,77761265.77,62185.57,91207.0,18990.14,43323.0,65.0,22.0,135590.75,277177.0,122693.6,781176.0,147953.2,561192.0,302061.52,612079.0,33.82,526.0,855379.62,2521779.0,946400.52,2467822.0,6137.33,62217.0,42503.54,14519.0,147641.67,115040.0,44007.47,58638.0,1875696.1,437189.0,1729352.68,825129.0,16141.0,1762.0,405486.9,879449.0,,,383643.15,122186.0,2068207.0,197491.0,7536.52,37282.0,65663.49,84486.0,5550565.18,1235849.0,34607.88,61927.0,64280.49,226084.0,1998.07,10347.0,371.21,1823.0,515.14,553.0
276,Germany,2020,2405178.13,480207.0,135004.02,560440.0,760612.0,285957.0,,,1207654.87,4381951.0,256019.0,504633.0,220726.81,454686.0,79430990.97,63934.82,100762.0,13384.18,32528.0,97.0,5.0,118438.34,264930.0,99016.23,599059.0,136523.55,524605.0,254316.47,522534.0,13.79,280.0,804370.83,2363078.0,952473.14,2468085.0,4674.51,44983.0,41491.78,14286.0,159814.51,125572.0,39866.55,67476.0,1976560.85,376909.0,1565156.5,773618.0,15134.0,2153.0,368873.42,976769.0,,,344186.01,138369.0,2180304.0,207627.0,7346.1,35605.0,56660.86,81215.0,9259492.98,2105865.0,36602.84,68184.0,59369.79,220093.0,1881.37,8949.0,222.83,1125.0,201.7,228.0
276,Germany,2021,3074998.67,736803.0,131777.33,643606.0,743361.0,275073.0,,,1248738.12,4890791.0,255995.0,516765.0,238191.23,581315.0,86976654.52,65175.93,98875.0,17190.03,41120.0,4.0,0.0,117461.35,279095.0,109967.04,715084.0,142423.69,657947.0,265822.29,588584.0,18.48,421.0,851853.55,2141781.0,845674.37,1841794.0,5384.53,62768.0,53537.98,15880.0,156747.44,127805.0,39743.02,65700.0,1998604.46,381165.0,1594746.47,859058.0,17188.0,2882.0,324501.59,955996.0,,,236552.18,117880.0,1905226.0,165735.0,6985.6,40483.0,51660.83,78527.0,7100100.9,1969667.0,38139.06,74513.0,62756.66,245754.0,2968.55,12867.0,282.45,1723.0,137.09,136.0
276,Germany,2022,3062744.4,956738.0,120425.73,804266.0,698986.0,222286.0,,,1206931.36,5713647.0,244187.0,585772.0,228130.01,666018.0,91702449.58,57482.7,119268.0,20999.54,62459.0,,,115141.13,297598.0,101892.37,864515.0,156035.13,748315.0,323859.35,799388.0,36.6,442.0,740269.52,2052120.0,726021.94,1773975.0,5417.18,77018.0,53027.79,19431.0,143133.5,126531.0,36793.49,57372.0,2142386.85,464324.0,1253537.84,819514.0,13013.0,1747.0,293674.83,1107528.0,,,165692.18,82551.0,1740884.0,184335.0,6081.04,34151.0,54777.89,79991.0,6221620.18,2224216.0,34276.99,76421.0,83858.9,379643.0,3426.14,14142.0,281.95,1341.0,5.16,12.0
276,Germany,2023,3629964.03,929404.0,132759.53,752612.0,648172.0,278976.0,,,1304138.37,5919432.0,255352.0,627201.0,242746.89,675110.0,98514669.88,49064.97,97034.0,19075.98,75321.0,174.0,8.0,109568.32,327910.0,106486.69,886726.0,150244.95,752972.0,279541.62,726211.0,30.55,296.0,586643.69,2160997.0,653326.6,1969818.0,5109.48,61899.0,42070.97,15360.0,141084.04,149885.0,32657.63,66172.0,2346656.76,676874.0,1559006.54,947638.0,15408.0,1990.0,296872.01,894575.0,,,201284.95,76883.0,1478035.0,236477.0,5080.72,31865.0,63613.79,107699.0,6784192.03,1946337.0,36769.17,95496.0,82706.33,363599.0,2611.35,11166.0,185.01,775.0,6.23,10.0
300,Greece,2000,62.0,12.0,23.0,55.0,0.0,0.0,19861.7,22153.0,5426.0,19016.0,1496.0,638.0,92.0,170.0,2569486.59,28.0,15.0,259.0,484.0,108.0,6.0,1218.0,1112.0,4195.0,5796.0,135.0,322.0,5485.0,6427.0,83.0,324.0,975.0,2008.0,289.0,415.0,380.0,1264.0,5.0,1.0,0.0,0.0,730.0,1076.0,17324.0,3283.0,315.0,228.0,0.0,0.0,55.0,182.0,,,31.0,19.0,11.0,2.0,202.0,366.0,5172.0,7984.0,119249.0,18302.0,73.0,90.0,162.0,444.0,1365.0,1502.0,53.0,29.0,,
300,Greece,2001,19.0,6.0,13.0,36.0,0.0,0.0,28708.0,28799.0,5126.0,17664.0,2142.0,692.0,38.0,45.0,2407046.6,215.0,117.0,238.0,186.0,100.0,3.0,481.0,319.0,313.0,915.0,242.0,577.0,4788.0,3756.0,133.0,820.0,450.0,608.0,642.0,1118.0,677.0,2270.0,0.0,0.0,1.0,0.0,1173.0,1132.0,20504.0,2319.0,109.0,73.0,5015.0,246.0,25.0,90.0,,,53.0,64.0,3.0,1.0,237.0,414.0,6473.0,12024.0,351392.0,56108.0,35.0,45.0,308.0,794.0,1283.0,1181.0,25.0,13.0,,
300,Greece,2002,36739.0,4035.0,9.0,37.0,133.0,110.0,13621.0,21682.0,3737.0,16910.0,9900.0,4362.0,6.0,10.0,2508547.0,916.0,212.0,50.0,21.0,3589.0,120.0,183.0,130.0,403.0,1171.0,372.0,555.0,2729.0,4341.0,287.0,1547.0,552.0,1084.0,335.0,426.0,417.0,2044.0,0.0,1.0,5.0,21.0,3267.0,2328.0,23271.0,4177.0,29.0,17.0,0.0,0.0,23.0,41.0,,,74.0,108.0,9385.0,135.0,78.0,245.0,5894.0,10903.0,468544.0,75865.0,35.0,58.0,22.0,46.0,1400.0,1490.0,162.0,63.0,,
300,Greece,2003,0.0,0.0,27.0,83.0,658.0,210.0,23454.0,33526.0,6359.0,25216.0,3372.0,1991.0,40.0,82.0,2960634.0,4511.0,260.0,329.0,368.0,7463.0,283.0,285.0,316.0,684.0,2563.0,143.0,385.0,3533.0,5397.0,268.0,1373.0,260.0,629.0,200.0,374.0,310.0,2054.0,0.0,0.0,0.0,0.0,2193.0,2449.0,12289.0,2628.0,145.0,110.0,1106.0,70.0,4.0,5.0,,,105.0,82.0,626.0,30.0,1.0,3.0,3798.0,7224.0,190721.0,34907.0,20.0,36.0,19.0,50.0,640.0,959.0,161.0,59.0,,
300,Greece,2004,9201.0,1714.0,181.0,626.0,200.0,67.0,13756.0,45791.0,5468.0,29475.0,4013.0,2987.0,157.0,216.0,3112512.0,4458.0,194.0,1367.0,1197.0,6015.0,268.0,3475.0,2804.0,317.0,1871.0,334.0,1292.0,4424.0,4955.0,217.0,1710.0,355.0,966.0,478.0,1079.0,654.0,3994.0,0.0,0.0,9.0,8.0,4153.0,3736.0,19588.0,6065.0,155.0,96.0,94.0,2.0,13.0,23.0,,,88.0,74.0,1811.0,122.0,21.0,68.0,4957.0,12732.0,80724.0,18584.0,133.0,299.0,12.0,16.0,514.0,1017.0,109.0,32.0,,
300,Greece,2005,5947.0,1014.0,64.0,221.0,12.0,10.0,8647.0,45775.0,3722.0,23379.0,3587.0,3137.0,120.0,467.0,3672663.0,4334.0,438.0,1760.0,1501.0,2344.0,106.0,1438.0,924.0,400.0,2825.0,677.0,3311.0,7331.0,7533.0,254.0,2363.0,1281.0,1904.0,1434.0,2906.0,807.0,5690.0,2.0,4.0,12.0,14.0,5866.0,7082.0,5288.0,1191.0,217.0,165.0,2102.0,130.0,2219.0,4927.0,,,58.0,62.0,7637.0,480.0,30.0,67.0,7719.0,12941.0,197644.0,42207.0,296.0,605.0,58.0,224.0,763.0,967.0,0.0,0.0,,
300,Greece,2006,3215.0,582.0,52.0,189.0,1104.0,1184.0,9817.0,57625.0,4273.0,24431.0,1570.0,1767.0,592.0,850.0,4237810.0,165.0,692.0,925.0,876.0,731.0,31.0,178.0,211.0,387.0,2463.0,317.0,1785.0,5155.0,4329.0,248.0,2355.0,2755.0,2567.0,589.0,1764.0,557.0,3742.0,0.0,0.0,10.0,12.0,7949.0,11917.0,22741.0,11615.0,280.0,218.0,4319.0,439.0,105.0,221.0,,,26.0,23.0,6884.0,587.0,10.0,29.0,5690.0,11566.0,361805.0,82735.0,213.0,351.0,200.0,489.0,686.0,1133.0,0.0,0.0,,
300,Greece,2007,1686.0,437.0,67.0,343.0,102.0,70.0,1721.0,6823.0,37672.0,228419.0,4228.0,3259.0,865.0,1566.0,4409847.0,5003.0,1649.0,947.0,1429.0,9.0,1.0,159.0,359.0,932.0,4770.0,293.0,1705.0,11989.0,12350.0,296.0,3499.0,3925.0,4451.0,746.0,1656.0,941.0,5371.0,0.0,0.0,14.0,23.0,9207.0,13882.0,21627.0,9112.0,1125.0,857.0,1011.0,99.0,69.0,344.0,,,5.0,5.0,15208.0,2030.0,102.0,129.0,6375.0,16218.0,189507.0,72154.0,134.0,365.0,86.0,375.0,1357.0,2007.0,7.0,3.0,,
300,Greece,2008,938.0,634.0,169.0,707.0,62.0,55.0,2020.0,14174.0,38097.0,271596.0,4346.0,3534.0,220.0,420.0,5138476.0,2377.0,415.0,767.0,1454.0,1682.0,101.0,750.0,1162.0,1593.0,8213.0,473.0,1969.0,12345.0,15896.0,974.0,12088.0,3148.0,6401.0,1746.0,3713.0,765.0,6502.0,235.0,84.0,7.0,24.0,10398.0,15485.0,24352.0,10682.0,163.0,198.0,0.0,0.0,254.0,1058.0,,,39.0,88.0,45034.0,3804.0,1.0,1.0,7836.0,15026.0,312805.0,155435.0,123.0,521.0,153.0,512.0,600.0,822.0,0.0,0.0,,
300,Greece,2009,127.0,83.0,56.0,246.0,648.0,353.0,2316.0,12817.0,39036.0,270915.0,4528.0,4001.0,1236.0,1126.0,4862054.0,7183.0,1330.0,1676.0,2590.0,16.0,3.0,963.0,1379.0,1232.0,6022.0,570.0,1689.0,11344.0,12747.0,200.0,1932.0,2532.0,4970.0,1711.0,3877.0,1277.0,10514.0,137.0,50.0,9.0,25.0,9104.0,17292.0,16419.0,7163.0,650.0,758.0,602.0,53.0,532.0,1245.0,,,91.0,182.0,41325.0,5384.0,17.0,9.0,7362.0,14480.0,644167.0,190035.0,97.0,462.0,168.0,446.0,606.0,715.0,0.0,0.0,,
300,Greece,2010,657.0,139.0,156.0,618.0,1120.0,1120.0,1295.0,6350.0,41790.0,284112.0,4926.0,4227.0,524.0,1131.0,5110438.0,7664.0,1110.0,1200.0,2011.0,270.0,25.0,194.0,369.0,1284.0,5359.0,959.0,3553.0,11754.0,10551.0,215.0,2091.0,3738.0,8326.0,966.0,2205.0,1717.0,11951.0,76.0,24.0,10.0,14.0,5303.0,5996.0,24351.0,10125.0,991.0,813.0,2332.0,275.0,457.0,1245.0,,,353.0,329.0,56190.0,7402.0,7.0,4.0,9900.0,19847.0,512476.0,129104.0,140.0,582.0,168.0,499.0,1096.0,1074.0,0.0,0.0,,
300,Greece,2011,71.0,37.0,127.0,651.0,12962.0,12566.0,1955.0,9687.0,46732.0,319648.0,3464.0,3633.0,241.0,688.0,5405778.0,5931.0,1087.0,2172.0,3366.0,711.0,52.0,90.0,265.0,725.0,3992.0,567.0,2515.0,16657.0,18842.0,184.0,1904.0,3022.0,8130.0,1292.0,2284.0,1558.0,11728.0,17.0,11.0,8.0,10.0,5795.0,4902.0,22933.0,10757.0,579.0,509.0,138055.0,13968.0,837.0,1637.0,,,51.0,116.0,57404.0,8047.0,53.0,42.0,9980.0,18453.0,342058.0,130617.0,120.0,545.0,175.0,759.0,975.0,1525.0,0.0,0.0,,
300,Greece,2012,2021.0,655.0,62.0,272.0,6588.0,4908.0,0.0,0.0,50578.0,351144.0,3639.0,3279.0,437.0,891.0,5904832.27,3144.0,849.0,2714.0,4904.0,4474.0,998.0,371.0,842.0,90.0,614.0,471.0,1647.0,17550.0,18496.0,233.0,2260.0,2744.0,8607.0,3828.0,5107.0,1804.0,14241.0,4.0,2.0,10.0,14.0,6404.0,5381.0,19094.0,6673.0,666.0,610.0,82708.0,7391.0,242.0,914.0,,,68.0,178.0,58151.0,7884.0,331.0,441.0,9703.0,17017.0,337504.0,121612.0,151.0,635.0,309.0,871.0,1503.0,1446.0,0.0,0.0,,
300,Greece,2013,717.0,285.0,288.0,1390.0,885.0,580.0,0.0,0.0,52752.0,393888.0,4000.0,4416.0,746.0,1692.0,6336075.0,2798.0,841.0,2832.0,5456.0,5503.0,479.0,213.0,599.0,132.0,819.0,366.0,1569.0,16107.0,20131.0,408.0,3740.0,515.0,1767.0,3195.0,6593.0,2831.0,20680.0,728.0,221.0,21.0,32.0,8446.0,6982.0,18699.0,11212.0,984.0,1150.0,27245.0,2846.0,368.0,1126.0,,,222.0,485.0,53039.0,7518.0,666.0,913.0,11434.0,22311.0,208487.0,72569.0,162.0,796.0,280.0,955.0,1516.0,1418.0,0.0,0.0,,
300,Greece,2014,2798.55,1006.0,254.95,1252.0,165.0,103.0,,,57671.52,441049.0,4050.0,5421.0,420.95,1001.0,6006354.82,5451.59,1229.0,1908.81,3531.0,4802.0,269.0,334.67,697.0,225.6,1416.0,149.19,601.0,19588.04,25464.0,424.84,4291.0,1065.68,1875.0,2402.47,6639.0,3269.79,22614.0,104.4,64.0,22.7,33.0,7185.31,5024.0,15631.1,5936.0,3832.94,3089.0,14916.0,1121.0,1150.88,2454.0,,,180.94,437.0,63494.0,10008.0,845.05,1135.0,11246.53,12637.0,424495.4,152018.0,198.32,534.0,109.23,468.0,1322.1,1094.0,,,,
